shelf_id,batch_code,item_category,item_subcategory,standard_batch_size,received_date,expiry_date,batch_quantity_total,batch_quantity_store,batch_quantity_warehouse,location
BEEPRE24,B-8683,BEERS,Premium,24,2025-11-22,2027-01-06,24,0,24,warehouse
BEEPRE24,B-6032,BEERS,Premium,24,2025-11-25,2028-01-26,24,0,24,warehouse
BEEPRE24,B-6840,BEERS,Premium,24,2025-11-24,2028-03-01,24,0,24,warehouse
BEEPRE25,B-7224,BEERS,Premium,18,2025-11-25,2027-08-07,18,0,18,warehouse
BEEPRE26,B-9921,BEERS,Premium,18,2025-11-23,2027-02-26,18,0,18,warehouse
BEEPRE26,B-8270,BEERS,Premium,18,2025-11-25,2027-11-04,18,0,18,warehouse
BEEPRE27,B-3902,BEERS,Premium,48,2025-11-23,2026-12-27,48,0,48,warehouse
BEEPRE27,B-9231,BEERS,Premium,48,2025-11-24,2027-04-25,48,0,48,warehouse
BEEPRE27,B-7366,BEERS,Premium,48,2025-11-26,2028-02-25,48,0,48,warehouse
BEEPRE28,B-3019,BEERS,Premium,60,2025-11-23,2026-12-01,60,0,60,warehouse
BEEPRE28,B-8573,BEERS,Premium,60,2025-11-24,2027-12-02,60,0,60,warehouse
BEEPRE29,B-5324,BEERS,Premium,24,2025-11-23,2027-04-20,24,0,24,warehouse
BEEPRE29,B-5489,BEERS,Premium,24,2025-11-25,2027-10-22,24,0,24,warehouse
BEEPRE29,B-6830,BEERS,Premium,24,2025-11-25,2028-04-03,24,0,24,warehouse
BEEPRE30,B-1600,BEERS,Premium,60,2025-11-24,2027-05-14,60,0,60,warehouse
BEEPRE30,B-2796,BEERS,Premium,60,2025-11-25,2027-06-05,60,0,60,warehouse
BEEPRE30,B-1662,BEERS,Premium,60,2025-11-26,2028-04-21,60,0,60,warehouse
BEEPRE31,B-9686,BEERS,Premium,42,2025-11-24,2027-01-21,42,0,42,warehouse
BEEPRE31,B-7372,BEERS,Premium,42,2025-11-24,2027-07-16,42,0,42,warehouse
BEEPRE32,B-3901,BEERS,Premium,18,2025-11-24,2027-06-09,18,0,18,warehouse
BEEPRE32,B-1775,BEERS,Premium,18,2025-11-26,2028-01-31,18,0,18,warehouse
BEEPRE33,B-8669,BEERS,Premium,60,2025-11-24,2027-06-26,60,0,60,warehouse
BEEPRE33,B-6868,BEERS,Premium,60,2025-11-24,2027-04-07,60,0,60,warehouse
BEEPRE33,B-5829,BEERS,Premium,60,2025-11-24,2027-10-18,60,0,60,warehouse
BEEPRE34,B-4165,BEERS,Premium,24,2025-11-24,2027-06-08,24,0,24,warehouse
BEEPRE35,B-1606,BEERS,Premium,60,2025-11-25,2027-08-11,60,0,60,warehouse
BEEPRE36,B-7930,BEERS,Premium,30,2025-11-25,2027-04-16,30,0,30,warehouse
BEEPRE37,B-9626,BEERS,Premium,24,2025-11-22,2026-11-30,24,0,24,warehouse
BEEPRE37,B-2817,BEERS,Premium,24,2025-11-24,2027-07-06,24,0,24,warehouse
BEEPRE37,B-5780,BEERS,Premium,24,2025-11-24,2027-10-05,24,0,24,warehouse
BEEPRE38,B-7865,BEERS,Premium,18,2025-11-24,2027-07-11,18,0,18,warehouse
BEEPRE39,B-3945,BEERS,Premium,24,2025-11-25,2027-07-27,24,0,24,warehouse
BEEPRE39,B-8532,BEERS,Premium,24,2025-11-25,2027-07-05,24,0,24,warehouse
BEEPRE40,B-3883,BEERS,Premium,36,2025-11-25,2027-10-17,36,0,36,warehouse
BEEPRE40,B-2145,BEERS,Premium,36,2025-11-24,2028-02-13,36,0,36,warehouse
BEEPRE41,B-2198,BEERS,Premium,30,2025-11-24,2027-08-27,30,0,30,warehouse
BEEIMP1,B-2744,BEERS,Imported,48,2025-11-24,2027-09-14,48,0,48,warehouse
BEEIMP1,B-1991,BEERS,Imported,48,2025-11-24,2027-10-15,48,0,48,warehouse
BEEIMP2,B-4486,BEERS,Imported,60,2025-11-24,2027-02-08,60,0,60,warehouse
BEEIMP2,B-5774,BEERS,Imported,60,2025-11-25,2027-04-10,60,0,60,warehouse
BEEIMP3,B-4883,BEERS,Imported,30,2025-11-25,2027-07-26,30,0,30,warehouse
BEEIMP3,B-9056,BEERS,Imported,30,2025-11-25,2027-06-04,30,0,30,warehouse
BEEIMP4,B-4193,BEERS,Imported,30,2025-11-24,2027-11-24,30,0,30,warehouse
BEEIMP4,B-4877,BEERS,Imported,30,2025-11-25,2028-02-27,30,0,30,warehouse
BEEIMP4,B-1418,BEERS,Imported,30,2025-11-25,2027-12-23,30,0,30,warehouse
BEEIMP5,B-8749,BEERS,Imported,18,2025-11-24,2026-12-06,18,0,18,warehouse
BEEIMP6,B-3904,BEERS,Imported,24,2025-11-22,2027-09-20,24,0,24,warehouse
BEEIMP6,B-5100,BEERS,Imported,24,2025-11-24,2027-10-06,24,0,24,warehouse
BEEIMP6,B-7943,BEERS,Imported,24,2025-11-25,2027-11-14,24,0,24,warehouse
BEEIMP7,B-7498,BEERS,Imported,42,2025-11-26,2027-09-24,42,0,42,warehouse
BEEIMP8,B-6214,BEERS,Imported,18,2025-11-23,2027-06-15,18,0,18,warehouse
BEEIMP8,B-1825,BEERS,Imported,18,2025-11-23,2027-05-23,18,0,18,warehouse
BEEIMP8,B-1429,BEERS,Imported,18,2025-11-26,2027-11-28,18,0,18,warehouse
BEEIMP9,B-4721,BEERS,Imported,48,2025-11-26,2027-10-21,48,0,48,warehouse
BEEIMP10,B-2755,BEERS,Imported,42,2025-11-24,2027-11-18,42,0,42,warehouse
BEEIMP10,B-4671,BEERS,Imported,42,2025-11-25,2027-09-11,42,0,42,warehouse
BEEIMP11,B-6487,BEERS,Imported,36,2025-11-24,2027-10-17,36,0,36,warehouse
BEEIMP11,B-2418,BEERS,Imported,36,2025-11-24,2028-02-20,36,0,36,warehouse
BEEIMP11,B-6063,BEERS,Imported,36,2025-11-24,2027-07-13,36,0,36,warehouse
BEEIMP12,B-1978,BEERS,Imported,24,2025-11-23,2027-01-18,24,0,24,warehouse
BEEIMP12,B-6906,BEERS,Imported,24,2025-11-25,2027-11-10,24,0,24,warehouse
BEEIMP13,B-3620,BEERS,Imported,18,2025-11-22,2027-08-17,18,0,18,warehouse
BEEIMP13,B-7587,BEERS,Imported,18,2025-11-24,2027-03-19,18,0,18,warehouse
BEEIMP13,B-6562,BEERS,Imported,18,2025-11-25,2028-04-09,18,0,18,warehouse
BEEIMP14,B-8143,BEERS,Imported,36,2025-11-23,2027-01-03,36,0,36,warehouse
BEEIMP14,B-5723,BEERS,Imported,36,2025-11-25,2027-08-03,36,0,36,warehouse
BEEIMP14,B-1380,BEERS,Imported,36,2025-11-26,2027-12-31,36,0,36,warehouse
BEEIMP15,B-2138,BEERS,Imported,36,2025-11-24,2027-09-02,36,0,36,warehouse
BEEIMP16,B-5623,BEERS,Imported,30,2025-11-24,2027-09-24,30,0,30,warehouse
BEEIMP16,B-6893,BEERS,Imported,30,2025-11-26,2027-07-31,30,0,30,warehouse
BEEIMP17,B-3055,BEERS,Imported,42,2025-11-24,2026-12-24,42,0,42,warehouse
BEEIMP17,B-8183,BEERS,Imported,42,2025-11-23,2028-01-03,42,0,42,warehouse
BEEIMP17,B-7239,BEERS,Imported,42,2025-11-24,2028-04-11,42,0,42,warehouse
BEEIMP18,B-9779,BEERS,Imported,42,2025-11-24,2027-03-27,42,0,42,warehouse
BEEIMP18,B-8338,BEERS,Imported,42,2025-11-24,2028-01-23,42,0,42,warehouse
BEEIMP19,B-6424,BEERS,Imported,24,2025-11-25,2026-12-29,24,0,24,warehouse
BEEIMP20,B-2544,BEERS,Imported,36,2025-11-24,2027-06-01,36,0,36,warehouse
BEEIMP21,B-1527,BEERS,Imported,60,2025-11-24,2027-04-07,60,0,60,warehouse
BEEIMP21,B-4155,BEERS,Imported,60,2025-11-26,2027-09-08,60,0,60,warehouse
BEEIMP22,B-1603,BEERS,Imported,42,2025-11-24,2027-05-19,42,0,42,warehouse
BEEIMP23,B-3080,BEERS,Imported,36,2025-11-25,2027-09-12,36,0,36,warehouse
BEEIMP24,B-6234,BEERS,Imported,60,2025-11-25,2027-04-17,60,0,60,warehouse
BEEIMP24,B-4575,BEERS,Imported,60,2025-11-25,2028-02-25,60,0,60,warehouse
BEEIMP25,B-8774,BEERS,Imported,60,2025-11-24,2027-02-13,60,0,60,warehouse
BEEIMP25,B-2260,BEERS,Imported,60,2025-11-25,2027-11-24,60,0,60,warehouse
BEEIMP26,B-4246,BEERS,Imported,18,2025-11-26,2027-01-23,18,0,18,warehouse
BEEIMP27,B-8219,BEERS,Imported,30,2025-11-25,2027-01-24,30,0,30,warehouse
BEEIMP27,B-8500,BEERS,Imported,30,2025-11-25,2027-10-19,30,0,30,warehouse
BEEIMP28,B-8158,BEERS,Imported,18,2025-11-26,2027-03-04,18,0,18,warehouse
BEEIMP29,B-2597,BEERS,Imported,60,2025-11-23,2027-08-19,60,0,60,warehouse
BEEIMP29,B-6520,BEERS,Imported,60,2025-11-24,2027-07-23,60,0,60,warehouse
BEEIMP30,B-4181,BEERS,Imported,48,2025-11-24,2027-10-24,48,0,48,warehouse
BEEIMP30,B-3461,BEERS,Imported,48,2025-11-24,2027-08-24,48,0,48,warehouse
BEEIMP30,B-4647,BEERS,Imported,48,2025-11-26,2027-06-21,48,0,48,warehouse
BEEIMP31,B-6446,BEERS,Imported,42,2025-11-23,2027-09-29,42,0,42,warehouse
BEEIMP31,B-9695,BEERS,Imported,42,2025-11-23,2027-12-08,42,0,42,warehouse
BEEIMP31,B-1699,BEERS,Imported,42,2025-11-24,2028-01-21,42,0,42,warehouse
BEEIMP32,B-2650,BEERS,Imported,18,2025-11-24,2027-04-22,18,0,18,warehouse
BEEIMP33,B-8481,BEERS,Imported,30,2025-11-25,2027-05-17,30,0,30,warehouse
BEEIMP34,B-9413,BEERS,Imported,48,2025-11-25,2027-06-17,48,0,48,warehouse
BEEIMP34,B-7730,BEERS,Imported,48,2025-11-26,2027-11-19,48,0,48,warehouse
BEEIMP35,B-6341,BEERS,Imported,60,2025-11-24,2027-07-05,60,0,60,warehouse
BEEIMP35,B-7573,BEERS,Imported,60,2025-11-24,2027-06-06,60,0,60,warehouse
BEEIMP35,B-8728,BEERS,Imported,60,2025-11-26,2028-02-02,60,0,60,warehouse
BEEIMP36,B-4450,BEERS,Imported,18,2025-11-24,2026-12-29,18,0,18,warehouse
BEEIMP36,B-7311,BEERS,Imported,18,2025-11-24,2027-04-30,18,0,18,warehouse
BEEIMP37,B-9985,BEERS,Imported,36,2025-11-23,2027-06-19,36,0,36,warehouse
BEEIMP37,B-8257,BEERS,Imported,36,2025-11-24,2027-05-28,36,0,36,warehouse
BEEIMP38,B-8439,BEERS,Imported,36,2025-11-22,2027-03-26,36,0,36,warehouse
BEEIMP38,B-5232,BEERS,Imported,36,2025-11-25,2027-05-19,36,0,36,warehouse
BEEIMP38,B-7753,BEERS,Imported,36,2025-11-24,2028-02-29,36,0,36,warehouse
BEEIMP39,B-2567,BEERS,Imported,24,2025-11-23,2027-09-07,24,0,24,warehouse
BEEIMP39,B-1363,BEERS,Imported,24,2025-11-25,2027-10-07,24,0,24,warehouse
BEEIMP39,B-9170,BEERS,Imported,24,2025-11-24,2027-08-19,24,0,24,warehouse
BEEIMP40,B-6156,BEERS,Imported,60,2025-11-24,2027-07-18,60,0,60,warehouse
BEEIMP40,B-5107,BEERS,Imported,60,2025-11-26,2027-08-22,60,0,60,warehouse
BEEIMP41,B-3202,BEERS,Imported,42,2025-11-26,2027-05-18,42,0,42,warehouse
BEEIMP42,B-6097,BEERS,Imported,48,2025-11-22,2027-10-25,48,0,48,warehouse
BEEIMP42,B-7063,BEERS,Imported,48,2025-11-24,2027-10-27,48,0,48,warehouse
BEEIMP42,B-9073,BEERS,Imported,48,2025-11-24,2028-04-06,48,0,48,warehouse
BEEIMP43,B-8018,BEERS,Imported,42,2025-11-24,2027-09-19,42,0,42,warehouse
BEEIMP43,B-4179,BEERS,Imported,42,2025-11-26,2027-04-15,42,0,42,warehouse
BEEIMP44,B-4932,BEERS,Imported,48,2025-11-23,2027-07-09,48,0,48,warehouse
BEEIMP44,B-2628,BEERS,Imported,48,2025-11-24,2028-02-06,48,0,48,warehouse
BEEIMP44,B-3901,BEERS,Imported,48,2025-11-25,2027-10-10,48,0,48,warehouse
BEEIMP45,B-9735,BEERS,Imported,24,2025-11-25,2026-12-11,24,0,24,warehouse
BEEIMP45,B-9146,BEERS,Imported,24,2025-11-24,2028-02-14,24,0,24,warehouse
BEEIMP46,B-1993,BEERS,Imported,24,2025-11-25,2027-03-11,24,0,24,warehouse
BEEIMP47,B-4003,BEERS,Imported,18,2025-11-25,2027-05-19,18,0,18,warehouse
BEEIMP47,B-4515,BEERS,Imported,18,2025-11-24,2027-12-21,18,0,18,warehouse
BEEIMP48,B-2932,BEERS,Imported,60,2025-11-25,2027-01-01,60,0,60,warehouse
BEEIMP49,B-5411,BEERS,Imported,36,2025-11-24,2027-07-01,36,0,36,warehouse
BEEIMP49,B-6846,BEERS,Imported,36,2025-11-26,2027-04-16,36,0,36,warehouse
BEEIMP50,B-8850,BEERS,Imported,48,2025-11-22,2027-05-04,48,0,48,warehouse
BEEIMP50,B-1155,BEERS,Imported,48,2025-11-24,2027-08-12,48,0,48,warehouse
BEEIMP50,B-6456,BEERS,Imported,48,2025-11-25,2028-01-31,48,0,48,warehouse
BEEIMP51,B-8553,BEERS,Imported,24,2025-11-24,2027-05-14,24,0,24,warehouse
BEEIMP51,B-2697,BEERS,Imported,24,2025-11-24,2027-11-03,24,0,24,warehouse
BEEIMP51,B-6541,BEERS,Imported,24,2025-11-25,2027-10-05,24,0,24,warehouse
BEEIMP52,B-2114,BEERS,Imported,24,2025-11-25,2027-08-20,24,0,24,warehouse
BEEIMP52,B-1356,BEERS,Imported,24,2025-11-24,2027-12-26,24,0,24,warehouse
BEEIMP53,B-9509,BEERS,Imported,42,2025-11-25,2027-09-29,42,0,42,warehouse
BEEIMP54,B-3899,BEERS,Imported,48,2025-11-24,2027-10-16,48,0,48,warehouse
BEEIMP54,B-2073,BEERS,Imported,48,2025-11-26,2028-01-01,48,0,48,warehouse
BEEIMP55,B-4007,BEERS,Imported,60,2025-11-23,2027-11-21,60,0,60,warehouse
BEEIMP55,B-1869,BEERS,Imported,60,2025-11-24,2027-05-10,60,0,60,warehouse
BEEIMP55,B-7281,BEERS,Imported,60,2025-11-24,2027-12-01,60,0,60,warehouse
BEEIMP56,B-2819,BEERS,Imported,24,2025-11-26,2027-11-25,24,0,24,warehouse
BEEIMP57,B-5915,BEERS,Imported,18,2025-11-25,2026-11-27,18,0,18,warehouse
BEEIMP57,B-4002,BEERS,Imported,18,2025-11-26,2027-07-25,18,0,18,warehouse
BEEIMP58,B-8927,BEERS,Imported,18,2025-11-25,2027-09-21,18,0,18,warehouse
BEEIMP59,B-4156,BEERS,Imported,48,2025-11-26,2027-10-27,48,0,48,warehouse
BEENON1,B-5880,BEERS,Non-alcoholic,30,2025-11-25,2027-07-26,30,0,30,warehouse
BEENON2,B-8725,BEERS,Non-alcoholic,42,2025-11-22,2027-08-23,42,0,42,warehouse
BEENON2,B-4811,BEERS,Non-alcoholic,42,2025-11-24,2027-08-29,42,0,42,warehouse
BEENON2,B-4461,BEERS,Non-alcoholic,42,2025-11-25,2028-06-03,42,0,42,warehouse
BEENON3,B-5831,BEERS,Non-alcoholic,24,2025-11-25,2026-12-17,24,0,24,warehouse
BEENON4,B-4302,BEERS,Non-alcoholic,24,2025-11-22,2027-11-07,24,0,24,warehouse
BEENON4,B-6117,BEERS,Non-alcoholic,24,2025-11-24,2028-01-31,24,0,24,warehouse
BEENON4,B-9120,BEERS,Non-alcoholic,24,2025-11-26,2028-03-30,24,0,24,warehouse
BEEFLA1,B-9361,BEERS,Flavored,18,2025-11-24,2027-07-07,18,0,18,warehouse
BEEFLA1,B-9067,BEERS,Flavored,18,2025-11-26,2027-12-24,18,0,18,warehouse
BEEFLA2,B-5395,BEERS,Flavored,42,2025-11-24,2027-11-23,42,0,42,warehouse
BEEFLA2,B-4785,BEERS,Flavored,42,2025-11-24,2027-03-28,42,0,42,warehouse
BEEFLA2,B-8390,BEERS,Flavored,42,2025-11-26,2028-05-04,42,0,42,warehouse
BEEFLA3,B-1899,BEERS,Flavored,60,2025-11-22,2027-10-16,60,0,60,warehouse
BEEFLA3,B-6156,BEERS,Flavored,60,2025-11-24,2027-07-14,60,0,60,warehouse
BEEFLA3,B-4844,BEERS,Flavored,60,2025-11-24,2027-07-01,60,0,60,warehouse
WINBRI1,B-6771,WINES,Brick Wines,24,2025-11-23,2027-01-05,24,0,24,warehouse
WINBRI1,B-2468,WINES,Brick Wines,24,2025-11-24,2027-10-05,24,0,24,warehouse
WINBRI1,B-8535,WINES,Brick Wines,24,2025-11-24,2027-10-10,24,0,24,warehouse
WINBRI2,B-8101,WINES,Brick Wines,36,2025-11-24,2027-02-02,36,0,36,warehouse
WINBRI3,B-5026,WINES,Brick Wines,24,2025-11-24,2027-02-10,24,0,24,warehouse
WINBRI4,B-4551,WINES,Brick Wines,60,2025-11-25,2027-04-27,60,0,60,warehouse
WINBRI5,B-5197,WINES,Brick Wines,18,2025-11-22,2027-10-14,18,0,18,warehouse
WINBRI5,B-7530,WINES,Brick Wines,18,2025-11-23,2027-12-01,18,0,18,warehouse
WINBRI5,B-9450,WINES,Brick Wines,18,2025-11-26,2028-03-16,18,0,18,warehouse
WINBRI6,B-5615,WINES,Brick Wines,18,2025-11-23,2026-12-30,18,0,18,warehouse
WINBRI6,B-5554,WINES,Brick Wines,18,2025-11-24,2027-11-19,18,0,18,warehouse
WINBRI6,B-4473,WINES,Brick Wines,18,2025-11-24,2027-12-30,18,0,18,warehouse
WINBRI7,B-9426,WINES,Brick Wines,36,2025-11-25,2027-02-18,36,0,36,warehouse
WINBRI8,B-5485,WINES,Brick Wines,42,2025-11-25,2027-09-07,42,0,42,warehouse
WINBRI9,B-3511,WINES,Brick Wines,18,2025-11-25,2027-04-03,18,0,18,warehouse
WINBRI9,B-3076,WINES,Brick Wines,18,2025-11-25,2027-04-03,18,0,18,warehouse
WINBRI10,B-1533,WINES,Brick Wines,18,2025-11-22,2027-04-07,18,0,18,warehouse
WINBRI10,B-3695,WINES,Brick Wines,18,2025-11-23,2027-08-29,18,0,18,warehouse
WINBRI10,B-8901,WINES,Brick Wines,18,2025-11-25,2027-09-03,18,0,18,warehouse
WINBRI11,B-2676,WINES,Brick Wines,24,2025-11-24,2027-02-09,24,0,24,warehouse
WINBRI12,B-5672,WINES,Brick Wines,48,2025-11-23,2027-02-23,48,0,48,warehouse
WINBRI12,B-2897,WINES,Brick Wines,48,2025-11-24,2027-08-07,48,0,48,warehouse
WINBRI13,B-6350,WINES,Brick Wines,48,2025-11-24,2027-11-18,48,0,48,warehouse
WINBRI14,B-7491,WINES,Brick Wines,24,2025-11-26,2027-01-06,24,0,24,warehouse
WINBRI15,B-8512,WINES,Brick Wines,42,2025-11-23,2027-05-10,42,0,42,warehouse
WINBRI15,B-8160,WINES,Brick Wines,42,2025-11-24,2027-05-06,42,0,42,warehouse
WINBRI15,B-5468,WINES,Brick Wines,42,2025-11-24,2028-03-21,42,0,42,warehouse
WINBRI16,B-2236,WINES,Brick Wines,36,2025-11-22,2027-10-01,36,0,36,warehouse
WINBRI16,B-5316,WINES,Brick Wines,36,2025-11-24,2027-12-07,36,0,36,warehouse
WINBRI16,B-5649,WINES,Brick Wines,36,2025-11-24,2027-09-19,36,0,36,warehouse
WINBRI17,B-9135,WINES,Brick Wines,42,2025-11-25,2027-08-01,42,0,42,warehouse
WINBRI18,B-1452,WINES,Brick Wines,60,2025-11-25,2027-06-23,60,0,60,warehouse
WINBRI18,B-1004,WINES,Brick Wines,60,2025-11-24,2027-11-03,60,0,60,warehouse
WINBRI19,B-9984,WINES,Brick Wines,48,2025-11-24,2027-04-18,48,0,48,warehouse
WINBRI19,B-9606,WINES,Brick Wines,48,2025-11-25,2027-08-18,48,0,48,warehouse
WINBRI19,B-7523,WINES,Brick Wines,48,2025-11-24,2028-03-28,48,0,48,warehouse
WINWHI1,B-8971,WINES,White Wines,30,2025-11-26,2027-04-02,30,0,30,warehouse
WINWHI2,B-5796,WINES,White Wines,60,2025-11-25,2027-02-17,60,0,60,warehouse
WINWHI3,B-3894,WINES,White Wines,60,2025-11-24,2027-06-24,60,0,60,warehouse
WINWHI3,B-5108,WINES,White Wines,60,2025-11-26,2027-06-27,60,0,60,warehouse
WINWHI4,B-3601,WINES,White Wines,18,2025-11-25,2027-07-11,18,0,18,warehouse
WINWHI5,B-7692,WINES,White Wines,60,2025-11-24,2027-05-29,60,0,60,warehouse
WINWHI6,B-9129,WINES,White Wines,48,2025-11-24,2027-02-08,48,0,48,warehouse
WINWHI6,B-6782,WINES,White Wines,48,2025-11-24,2027-10-07,48,0,48,warehouse
WINWHI7,B-8787,WINES,White Wines,42,2025-11-24,2027-10-04,42,0,42,warehouse
WINWHI7,B-4307,WINES,White Wines,42,2025-11-25,2028-02-17,42,0,42,warehouse
WINWHI8,B-6018,WINES,White Wines,36,2025-11-24,2027-03-27,36,0,36,warehouse
WINWHI9,B-9031,WINES,White Wines,60,2025-11-25,2027-02-15,60,0,60,warehouse
WINWHI10,B-5252,WINES,White Wines,24,2025-11-22,2027-09-08,24,0,24,warehouse
WINWHI10,B-6329,WINES,White Wines,24,2025-11-23,2027-06-10,24,0,24,warehouse
WINWHI10,B-4797,WINES,White Wines,24,2025-11-26,2027-09-29,24,0,24,warehouse
WINWHI11,B-3104,WINES,White Wines,24,2025-11-25,2027-04-22,24,0,24,warehouse
WINWHI12,B-8201,WINES,White Wines,24,2025-11-26,2027-02-04,24,0,24,warehouse
WINWHI13,B-3752,WINES,White Wines,60,2025-11-25,2027-08-26,60,0,60,warehouse
WINWHI13,B-3301,WINES,White Wines,60,2025-11-24,2027-07-25,60,0,60,warehouse
WINWHI14,B-6775,WINES,White Wines,60,2025-11-25,2027-08-05,60,0,60,warehouse
WINWHI15,B-4684,WINES,White Wines,60,2025-11-24,2027-08-03,60,0,60,warehouse
WINWHI16,B-5486,WINES,White Wines,42,2025-11-25,2027-11-11,42,0,42,warehouse
WINWHI17,B-2481,WINES,White Wines,36,2025-11-24,2027-03-01,36,0,36,warehouse
WINWHI18,B-3801,WINES,White Wines,48,2025-11-25,2027-09-07,48,0,48,warehouse
WINWHI19,B-8454,WINES,White Wines,42,2025-11-25,2027-07-10,42,0,42,warehouse
WINWHI19,B-6677,WINES,White Wines,42,2025-11-25,2027-04-20,42,0,42,warehouse
WINWHI20,B-4222,WINES,White Wines,42,2025-11-26,2027-07-08,42,0,42,warehouse
WINWHI21,B-1859,WINES,White Wines,42,2025-11-25,2026-12-02,42,0,42,warehouse
WINWHI22,B-2000,WINES,White Wines,24,2025-11-22,2027-08-29,24,0,24,warehouse
WINWHI22,B-9585,WINES,White Wines,24,2025-11-25,2027-08-07,24,0,24,warehouse
WINWHI22,B-8818,WINES,White Wines,24,2025-11-26,2027-08-24,24,0,24,warehouse
WINWHI23,B-2585,WINES,White Wines,24,2025-11-23,2027-04-24,24,0,24,warehouse
WINWHI23,B-2682,WINES,White Wines,24,2025-11-24,2027-06-14,24,0,24,warehouse
WINWHI23,B-7838,WINES,White Wines,24,2025-11-26,2028-02-10,24,0,24,warehouse
WINWHI24,B-1148,WINES,White Wines,18,2025-11-26,2026-12-09,18,0,18,warehouse
WINWHI25,B-1297,WINES,White Wines,36,2025-11-24,2027-04-01,36,0,36,warehouse
WINWHI26,B-7793,WINES,White Wines,36,2025-11-26,2027-02-04,36,0,36,warehouse
WINWHI27,B-6071,WINES,White Wines,18,2025-11-26,2027-08-29,18,0,18,warehouse
WINWHI28,B-7220,WINES,White Wines,24,2025-11-25,2027-01-27,24,0,24,warehouse
WINWHI28,B-1228,WINES,White Wines,24,2025-11-25,2027-07-02,24,0,24,warehouse
WINWHI29,B-9158,WINES,White Wines,42,2025-11-24,2027-04-10,42,0,42,warehouse
WINWHI29,B-7139,WINES,White Wines,42,2025-11-24,2027-07-06,42,0,42,warehouse
WINWHI30,B-8709,WINES,White Wines,36,2025-11-25,2027-07-20,36,0,36,warehouse
WINWHI30,B-8111,WINES,White Wines,36,2025-11-25,2027-07-02,36,0,36,warehouse
WINWHI31,B-4396,WINES,White Wines,42,2025-11-24,2027-02-07,42,0,42,warehouse
WINWHI32,B-8917,WINES,White Wines,42,2025-11-25,2027-11-22,42,0,42,warehouse
WINWHI32,B-8784,WINES,White Wines,42,2025-11-26,2027-03-12,42,0,42,warehouse
WINWHI33,B-2379,WINES,White Wines,60,2025-11-26,2026-12-30,60,0,60,warehouse
WINWHI34,B-7023,WINES,White Wines,18,2025-11-24,2027-03-24,18,0,18,warehouse
WINWHI34,B-5957,WINES,White Wines,18,2025-11-25,2027-11-20,18,0,18,warehouse
WINWHI35,B-8508,WINES,White Wines,18,2025-11-26,2027-10-04,18,0,18,warehouse
WINWHI36,B-4061,WINES,White Wines,30,2025-11-25,2027-06-14,30,0,30,warehouse
WINWHI37,B-8173,WINES,White Wines,30,2025-11-25,2027-03-18,30,0,30,warehouse
WINWHI37,B-8844,WINES,White Wines,30,2025-11-26,2027-04-03,30,0,30,warehouse
WINWHI38,B-6694,WINES,White Wines,60,2025-11-24,2027-01-01,60,0,60,warehouse
WINWHI38,B-8864,WINES,White Wines,60,2025-11-25,2027-10-30,60,0,60,warehouse
WINWHI39,B-7207,WINES,White Wines,60,2025-11-26,2027-07-30,60,0,60,warehouse
WINWHI40,B-2834,WINES,White Wines,30,2025-11-24,2027-07-06,30,0,30,warehouse
WINWHI40,B-4107,WINES,White Wines,30,2025-11-26,2027-07-08,30,0,30,warehouse
WINWHI41,B-9210,WINES,White Wines,24,2025-11-24,2027-03-13,24,0,24,warehouse
WINWHI41,B-3141,WINES,White Wines,24,2025-11-25,2027-09-08,24,0,24,warehouse
WINWHI42,B-9319,WINES,White Wines,48,2025-11-24,2027-07-14,48,0,48,warehouse
WINWHI43,B-8983,WINES,White Wines,18,2025-11-23,2027-10-06,18,0,18,warehouse
WINWHI43,B-2883,WINES,White Wines,18,2025-11-24,2027-11-19,18,0,18,warehouse
WINWHI43,B-4698,WINES,White Wines,18,2025-11-24,2028-02-10,18,0,18,warehouse
WINWHI44,B-5065,WINES,White Wines,18,2025-11-23,2027-04-26,18,0,18,warehouse
WINWHI44,B-9893,WINES,White Wines,18,2025-11-26,2027-11-22,18,0,18,warehouse
WINWHI45,B-4726,WINES,White Wines,60,2025-11-25,2027-07-04,60,0,60,warehouse
WINWHI45,B-5952,WINES,White Wines,60,2025-11-24,2027-12-19,60,0,60,warehouse
WINWHI46,B-3739,WINES,White Wines,36,2025-11-25,2027-04-18,36,0,36,warehouse
WINWHI46,B-9396,WINES,White Wines,36,2025-11-26,2027-06-14,36,0,36,warehouse
WINWHI47,B-8100,WINES,White Wines,36,2025-11-24,2027-09-11,36,0,36,warehouse
WINWHI48,B-3224,WINES,White Wines,48,2025-11-25,2027-11-21,48,0,48,warehouse
WINWHI49,B-9918,WINES,White Wines,48,2025-11-24,2027-07-22,48,0,48,warehouse
WINWHI50,B-8336,WINES,White Wines,30,2025-11-26,2027-06-18,30,0,30,warehouse
WINWHI51,B-2884,WINES,White Wines,60,2025-11-23,2027-08-25,60,0,60,warehouse
WINWHI51,B-5417,WINES,White Wines,60,2025-11-25,2027-07-01,60,0,60,warehouse
WINWHI52,B-2756,WINES,White Wines,18,2025-11-24,2027-08-10,18,0,18,warehouse
WINWHI52,B-7762,WINES,White Wines,18,2025-11-25,2027-09-03,18,0,18,warehouse
WINWHI52,B-1768,WINES,White Wines,18,2025-11-26,2027-09-22,18,0,18,warehouse
