shelf_id,batch_code,item_category,item_subcategory,received_date,expiry_date,batch_quantity_total,batch_quantity_store,batch_quantity_warehouse,location,time_stamp
WINSPA16,B-9179,WINES,Sparkling Wines,2025-08-19,2027-04-06,3,3,0,in-store,2025-08-25 16:10:36
WINSPA16,B-1796,WINES,Sparkling Wines,2025-08-23,2028-06-24,3,3,0,in-store,2025-08-25 16:10:36
WINSPA17,B-1936,WINES,Sparkling Wines,2025-08-24,2027-02-08,4,4,0,in-store,2025-08-25 16:10:36
WINSPA18,B-1022,WINES,Sparkling Wines,2025-08-20,2026-12-23,2,2,0,in-store,2025-08-25 16:10:36
WINSPA18,B-4203,WINES,Sparkling Wines,2025-08-24,2028-04-16,3,3,0,in-store,2025-08-25 16:10:36
WINSPA19,B-9357,WINES,Sparkling Wines,2025-08-24,2027-01-20,6,6,0,in-store,2025-08-25 16:10:36
WINSPA20,B-8796,WINES,Sparkling Wines,2025-08-25,2027-07-31,7,7,0,in-store,2025-08-25 16:10:36
WINSPA21,B-7706,WINES,Sparkling Wines,2025-08-19,2027-01-12,3,3,0,in-store,2025-08-25 16:10:36
WINSPA21,B-1766,WINES,Sparkling Wines,2025-08-23,2028-07-06,3,3,0,in-store,2025-08-25 16:10:36
WINSPA22,B-9333,WINES,Sparkling Wines,2025-08-19,2026-12-05,1,1,0,in-store,2025-08-25 16:10:36
WINSPA22,B-6624,WINES,Sparkling Wines,2025-08-23,2028-01-13,4,4,0,in-store,2025-08-25 16:10:36
WINDES1,B-4525,WINES,Dessert Wines,2025-08-23,2026-08-27,5,5,0,in-store,2025-08-25 16:10:36
WINDES2,B-8155,WINES,Dessert Wines,2025-08-19,2026-12-30,2,2,0,in-store,2025-08-25 16:10:36
WINDES2,B-1383,WINES,Dessert Wines,2025-08-25,2028-02-07,2,2,0,in-store,2025-08-25 16:10:36
WINDES3,B-3642,WINES,Dessert Wines,2025-08-24,2026-10-22,3,3,0,in-store,2025-08-25 16:10:36
WINDES4,B-7474,WINES,Dessert Wines,2025-08-24,2027-04-25,3,3,0,in-store,2025-08-25 16:10:36
WINDES5,B-1927,WINES,Dessert Wines,2025-08-25,2026-08-25,3,3,0,in-store,2025-08-25 16:10:36
LONLON1,B-8597,LONG-LIFE DAIRY,Long-life Milk,2025-08-21,2026-11-22,31,31,0,in-store,2025-08-25 16:10:36
LONLON1,B-1450,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2028-03-10,14,14,0,in-store,2025-08-25 16:10:36
LONLON2,B-3547,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2027-06-22,63,63,0,in-store,2025-08-25 16:10:36
LONLON3,B-2209,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2027-01-27,48,48,0,in-store,2025-08-25 16:10:36
LONLON4,B-5644,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2026-09-27,71,71,0,in-store,2025-08-25 16:10:36
LONLON5,B-6624,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2026-11-18,90,90,0,in-store,2025-08-25 16:10:36
LONLON6,B-5867,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2027-06-15,32,32,0,in-store,2025-08-25 16:10:36
LONLON7,B-6877,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2027-05-24,67,67,0,in-store,2025-08-25 16:10:36
LONLON8,B-5563,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2027-08-15,56,56,0,in-store,2025-08-25 16:10:36
LONLON9,B-5796,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2026-09-22,76,76,0,in-store,2025-08-25 16:10:36
LONLON10,B-4145,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2026-12-22,90,90,0,in-store,2025-08-25 16:10:36
LONLON11,B-6651,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2026-12-09,74,74,0,in-store,2025-08-25 16:10:36
LONLON12,B-8054,LONG-LIFE DAIRY,Long-life Milk,2025-08-19,2027-02-18,33,33,0,in-store,2025-08-25 16:10:36
LONLON12,B-4127,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2027-12-20,7,7,0,in-store,2025-08-25 16:10:36
LONLON13,B-5763,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2027-07-16,70,70,0,in-store,2025-08-25 16:10:36
LONLON14,B-5700,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2026-10-26,48,48,0,in-store,2025-08-25 16:10:36
LONLON15,B-8786,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2027-03-17,25,25,0,in-store,2025-08-25 16:10:36
LONLON16,B-9656,LONG-LIFE DAIRY,Long-life Milk,2025-08-20,2027-05-19,45,45,0,in-store,2025-08-25 16:10:36
LONLON16,B-2257,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2028-06-23,19,19,0,in-store,2025-08-25 16:10:36
LONLON17,B-8267,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2027-05-19,45,45,0,in-store,2025-08-25 16:10:36
LONLON18,B-4092,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2027-02-10,39,39,0,in-store,2025-08-25 16:10:36
LONLON19,B-9985,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2027-08-16,68,68,0,in-store,2025-08-25 16:10:36
LONLON20,B-8163,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2026-10-02,84,84,0,in-store,2025-08-25 16:10:36
LONLON21,B-6249,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2027-06-23,47,47,0,in-store,2025-08-25 16:10:36
LONLON22,B-3991,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2027-03-06,45,45,0,in-store,2025-08-25 16:10:36
LONLON23,B-3691,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2027-04-21,56,56,0,in-store,2025-08-25 16:10:36
LONLON24,B-2292,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2027-02-21,34,34,0,in-store,2025-08-25 16:10:36
LONLON25,B-1553,LONG-LIFE DAIRY,Long-life Milk,2025-08-19,2027-03-03,46,46,0,in-store,2025-08-25 16:10:36
LONLON25,B-7499,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2028-07-10,17,17,0,in-store,2025-08-25 16:10:36
LONLON26,B-4933,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2027-04-14,31,31,0,in-store,2025-08-25 16:10:36
LONLON27,B-3414,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2027-02-01,26,26,0,in-store,2025-08-25 16:10:36
LONLON28,B-6504,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2027-03-12,41,41,0,in-store,2025-08-25 16:10:36
LONLON29,B-2133,LONG-LIFE DAIRY,Long-life Milk,2025-08-20,2026-10-02,49,49,0,in-store,2025-08-25 16:10:36
LONLON29,B-7102,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2027-10-10,14,14,0,in-store,2025-08-25 16:10:36
LONLON30,B-2980,LONG-LIFE DAIRY,Long-life Milk,2025-08-21,2027-02-13,72,72,0,in-store,2025-08-25 16:10:36
LONLON30,B-9040,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2028-07-10,7,7,0,in-store,2025-08-25 16:10:36
LONLON31,B-8742,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2026-12-31,33,33,0,in-store,2025-08-25 16:10:36
LONLON32,B-8423,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2026-11-02,77,77,0,in-store,2025-08-25 16:10:36
LONLON33,B-9398,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2026-10-24,71,71,0,in-store,2025-08-25 16:10:36
LONLON34,B-1758,LONG-LIFE DAIRY,Long-life Milk,2025-08-19,2026-08-25,12,12,0,in-store,2025-08-25 16:10:36
LONLON34,B-6257,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2027-10-03,9,9,0,in-store,2025-08-25 16:10:36
LONLON35,B-6096,LONG-LIFE DAIRY,Long-life Milk,2025-08-21,2026-11-23,13,13,0,in-store,2025-08-25 16:10:36
LONLON35,B-1125,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2028-04-26,62,62,0,in-store,2025-08-25 16:10:36
LONLON36,B-4317,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2027-01-09,43,43,0,in-store,2025-08-25 16:10:36
LONLON37,B-4195,LONG-LIFE DAIRY,Long-life Milk,2025-08-21,2026-10-09,34,34,0,in-store,2025-08-25 16:10:36
LONLON37,B-6443,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2028-08-17,26,26,0,in-store,2025-08-25 16:10:36
LONLON38,B-4796,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2027-04-18,72,72,0,in-store,2025-08-25 16:10:36
LONLON39,B-2773,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2027-06-01,33,33,0,in-store,2025-08-25 16:10:36
LONLON40,B-3748,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2026-10-28,33,33,0,in-store,2025-08-25 16:10:36
LONLON41,B-9276,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2026-11-28,30,30,0,in-store,2025-08-25 16:10:36
LONLON42,B-2342,LONG-LIFE DAIRY,Long-life Milk,2025-08-19,2027-04-02,22,22,0,in-store,2025-08-25 16:10:36
LONLON42,B-3492,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2028-07-07,18,18,0,in-store,2025-08-25 16:10:36
LONLON43,B-5611,LONG-LIFE DAIRY,Long-life Milk,2025-08-19,2027-06-13,35,35,0,in-store,2025-08-25 16:10:36
LONLON43,B-9761,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2028-05-04,5,5,0,in-store,2025-08-25 16:10:36
LONLON44,B-5947,LONG-LIFE DAIRY,Long-life Milk,2025-08-20,2027-07-03,18,18,0,in-store,2025-08-25 16:10:36
LONLON44,B-9345,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2028-08-09,28,28,0,in-store,2025-08-25 16:10:36
LONLON45,B-5894,LONG-LIFE DAIRY,Long-life Milk,2025-08-19,2027-05-22,45,45,0,in-store,2025-08-25 16:10:36
LONLON45,B-1988,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2028-01-17,21,21,0,in-store,2025-08-25 16:10:36
LONLON46,B-9676,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2026-10-28,88,88,0,in-store,2025-08-25 16:10:36
LONLON47,B-8055,LONG-LIFE DAIRY,Long-life Milk,2025-08-19,2027-07-21,46,46,0,in-store,2025-08-25 16:10:36
LONLON47,B-8644,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2028-08-16,9,9,0,in-store,2025-08-25 16:10:36
LONLON48,B-6657,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2027-05-24,27,27,0,in-store,2025-08-25 16:10:36
LONLON49,B-9439,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2027-08-16,56,56,0,in-store,2025-08-25 16:10:36
LONLON50,B-1725,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2026-12-04,53,53,0,in-store,2025-08-25 16:10:36
LONLON51,B-5152,LONG-LIFE DAIRY,Long-life Milk,2025-08-21,2027-01-03,49,49,0,in-store,2025-08-25 16:10:36
LONLON51,B-5526,LONG-LIFE DAIRY,Long-life Milk,2025-08-23,2027-12-04,5,5,0,in-store,2025-08-25 16:10:36
LONLON52,B-6101,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2026-09-25,33,33,0,in-store,2025-08-25 16:10:36
LONLON53,B-4027,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2027-01-12,80,80,0,in-store,2025-08-25 16:10:36
LONLON54,B-7215,LONG-LIFE DAIRY,Long-life Milk,2025-08-19,2027-08-24,4,4,0,in-store,2025-08-25 16:10:36
LONLON54,B-9494,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2027-09-19,68,68,0,in-store,2025-08-25 16:10:36
LONLON55,B-5310,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2027-03-20,49,49,0,in-store,2025-08-25 16:10:36
LONLON56,B-2887,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2027-04-17,73,73,0,in-store,2025-08-25 16:10:36
LONLON57,B-2327,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2027-04-23,58,58,0,in-store,2025-08-25 16:10:36
LONLON58,B-7030,LONG-LIFE DAIRY,Long-life Milk,2025-08-25,2027-05-22,40,40,0,in-store,2025-08-25 16:10:36
LONLON59,B-3645,LONG-LIFE DAIRY,Long-life Milk,2025-08-20,2027-06-28,7,7,0,in-store,2025-08-25 16:10:36
LONLON59,B-5236,LONG-LIFE DAIRY,Long-life Milk,2025-08-24,2027-09-12,63,63,0,in-store,2025-08-25 16:10:36
LONPLA1,B-1034,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-23,2027-03-11,28,28,0,in-store,2025-08-25 16:10:36
LONPLA2,B-9016,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-20,2027-01-15,16,16,0,in-store,2025-08-25 16:10:36
LONPLA2,B-4029,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2028-03-05,5,5,0,in-store,2025-08-25 16:10:36
LONPLA3,B-2146,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-20,2027-07-03,19,19,0,in-store,2025-08-25 16:10:36
LONPLA3,B-8245,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-25,2028-04-16,7,7,0,in-store,2025-08-25 16:10:36
LONPLA4,B-3120,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2027-07-27,43,43,0,in-store,2025-08-25 16:10:36
LONPLA5,B-1233,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-25,2027-03-06,40,40,0,in-store,2025-08-25 16:10:36
LONPLA6,B-2451,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-23,2026-09-18,40,40,0,in-store,2025-08-25 16:10:36
LONPLA7,B-5003,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-23,2027-01-05,33,33,0,in-store,2025-08-25 16:10:36
LONPLA8,B-1529,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2026-10-28,36,36,0,in-store,2025-08-25 16:10:36
LONPLA9,B-2465,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-19,2026-10-03,12,12,0,in-store,2025-08-25 16:10:36
LONPLA9,B-7307,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-23,2027-09-23,15,15,0,in-store,2025-08-25 16:10:36
LONPLA10,B-6462,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-25,2026-11-10,47,47,0,in-store,2025-08-25 16:10:36
LONPLA11,B-6760,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-20,2027-02-11,13,13,0,in-store,2025-08-25 16:10:36
LONPLA11,B-3065,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2028-03-14,9,9,0,in-store,2025-08-25 16:10:36
LONPLA12,B-5690,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-21,2026-12-28,14,14,0,in-store,2025-08-25 16:10:36
LONPLA12,B-5584,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2028-04-08,14,14,0,in-store,2025-08-25 16:10:36
LONPLA13,B-8476,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-23,2027-08-13,17,17,0,in-store,2025-08-25 16:10:36
LONPLA14,B-8923,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-19,2026-12-06,7,7,0,in-store,2025-08-25 16:10:36
LONPLA14,B-2715,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2028-01-25,35,35,0,in-store,2025-08-25 16:10:36
LONPLA15,B-3927,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-20,2026-10-12,34,34,0,in-store,2025-08-25 16:10:36
LONPLA15,B-6252,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-23,2028-08-18,2,2,0,in-store,2025-08-25 16:10:36
LONPLA16,B-3561,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-25,2027-08-13,47,47,0,in-store,2025-08-25 16:10:36
LONPLA17,B-3475,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-21,2026-09-28,4,4,0,in-store,2025-08-25 16:10:36
LONPLA17,B-7477,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2028-07-17,24,24,0,in-store,2025-08-25 16:10:36
LONPLA18,B-5152,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-25,2026-12-16,19,19,0,in-store,2025-08-25 16:10:36
LONPLA19,B-4540,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2027-07-03,28,28,0,in-store,2025-08-25 16:10:36
LONPLA20,B-1564,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2027-06-10,21,21,0,in-store,2025-08-25 16:10:36
LONPLA21,B-1640,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-23,2027-06-09,37,37,0,in-store,2025-08-25 16:10:36
LONPLA22,B-5424,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2027-01-03,21,21,0,in-store,2025-08-25 16:10:36
LONPLA23,B-4708,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-23,2026-12-17,26,26,0,in-store,2025-08-25 16:10:36
LONPLA24,B-1137,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-23,2026-12-29,46,46,0,in-store,2025-08-25 16:10:36
LONPLA25,B-5614,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-20,2027-08-23,28,28,0,in-store,2025-08-25 16:10:36
LONPLA25,B-9361,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-25,2027-09-28,15,15,0,in-store,2025-08-25 16:10:36
LONPLA26,B-8224,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-25,2027-07-10,27,27,0,in-store,2025-08-25 16:10:36
LONPLA27,B-4835,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-20,2026-11-15,44,44,0,in-store,2025-08-25 16:10:36
LONPLA27,B-2360,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2028-03-12,5,5,0,in-store,2025-08-25 16:10:36
LONPLA28,B-1145,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2027-05-21,22,22,0,in-store,2025-08-25 16:10:36
LONPLA29,B-5680,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-20,2027-07-24,22,22,0,in-store,2025-08-25 16:10:36
LONPLA29,B-3665,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2028-05-19,5,5,0,in-store,2025-08-25 16:10:36
LONPLA30,B-6048,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-21,2027-01-08,9,9,0,in-store,2025-08-25 16:10:36
LONPLA30,B-4362,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2028-03-29,33,33,0,in-store,2025-08-25 16:10:36
LONPLA31,B-2821,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-21,2026-12-23,10,10,0,in-store,2025-08-25 16:10:36
LONPLA31,B-1595,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2027-10-30,14,14,0,in-store,2025-08-25 16:10:36
LONPLA32,B-9743,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-20,2027-07-17,21,21,0,in-store,2025-08-25 16:10:36
LONPLA32,B-6784,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-25,2027-08-30,13,13,0,in-store,2025-08-25 16:10:36
LONPLA33,B-4605,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2026-11-21,33,33,0,in-store,2025-08-25 16:10:36
LONPLA34,B-4044,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-23,2027-03-18,39,39,0,in-store,2025-08-25 16:10:36
LONPLA35,B-3722,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-23,2026-12-18,43,43,0,in-store,2025-08-25 16:10:36
LONPLA36,B-9983,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2027-03-12,40,40,0,in-store,2025-08-25 16:10:36
LONPLA37,B-4883,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2027-05-02,50,50,0,in-store,2025-08-25 16:10:36
LONPLA38,B-4989,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-24,2027-03-17,16,16,0,in-store,2025-08-25 16:10:36
LONPLA39,B-6398,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-21,2026-09-18,19,19,0,in-store,2025-08-25 16:10:36
LONPLA39,B-6339,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-23,2028-02-17,3,3,0,in-store,2025-08-25 16:10:36
LONPLA40,B-8320,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-19,2027-02-22,1,1,0,in-store,2025-08-25 16:10:36
LONPLA40,B-2876,LONG-LIFE DAIRY,Plant-based Drinks,2025-08-23,2027-10-02,21,21,0,in-store,2025-08-25 16:10:36
LONCRE1,B-3028,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-21,2027-04-03,1,1,0,in-store,2025-08-25 16:10:36
LONCRE1,B-1191,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-24,2028-08-17,16,16,0,in-store,2025-08-25 16:10:36
LONCRE2,B-5052,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-21,2027-04-02,13,13,0,in-store,2025-08-25 16:10:36
LONCRE2,B-1793,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-23,2028-08-01,12,12,0,in-store,2025-08-25 16:10:36
LONCRE3,B-4358,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-21,2026-10-19,11,11,0,in-store,2025-08-25 16:10:36
LONCRE3,B-9627,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-25,2027-12-08,6,6,0,in-store,2025-08-25 16:10:36
LONCRE4,B-9182,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-24,2026-10-10,24,24,0,in-store,2025-08-25 16:10:36
LONCRE5,B-5139,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-24,2026-10-21,22,22,0,in-store,2025-08-25 16:10:36
LONCRE6,B-2589,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-20,2026-09-05,15,15,0,in-store,2025-08-25 16:10:36
LONCRE6,B-5855,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-24,2028-03-16,9,9,0,in-store,2025-08-25 16:10:36
LONCRE7,B-7567,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-24,2027-01-07,12,12,0,in-store,2025-08-25 16:10:36
LONCRE8,B-3165,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-21,2027-03-27,20,20,0,in-store,2025-08-25 16:10:36
LONCRE8,B-6569,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-23,2028-04-12,8,8,0,in-store,2025-08-25 16:10:36
LONCRE9,B-4801,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-21,2027-05-14,14,14,0,in-store,2025-08-25 16:10:36
LONCRE9,B-1983,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-23,2028-07-25,17,17,0,in-store,2025-08-25 16:10:36
LONCRE10,B-5497,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-19,2026-10-18,10,10,0,in-store,2025-08-25 16:10:36
LONCRE10,B-7628,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-24,2028-08-12,21,21,0,in-store,2025-08-25 16:10:36
LONCRE11,B-1246,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-25,2027-01-15,38,38,0,in-store,2025-08-25 16:10:36
LONCRE12,B-3714,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-23,2026-12-26,17,17,0,in-store,2025-08-25 16:10:36
LONCRE13,B-5157,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-23,2027-01-06,23,23,0,in-store,2025-08-25 16:10:36
LONCRE14,B-9308,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-24,2027-01-04,17,17,0,in-store,2025-08-25 16:10:36
LONCRE15,B-1988,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-24,2026-10-06,21,21,0,in-store,2025-08-25 16:10:36
LONCRE16,B-5279,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-24,2027-05-14,18,18,0,in-store,2025-08-25 16:10:36
LONCRE17,B-4113,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-23,2027-06-11,20,20,0,in-store,2025-08-25 16:10:36
LONCRE18,B-5887,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-19,2026-12-21,12,12,0,in-store,2025-08-25 16:10:36
LONCRE18,B-8290,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-23,2027-11-09,11,11,0,in-store,2025-08-25 16:10:36
LONCRE19,B-1667,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-25,2027-08-09,11,11,0,in-store,2025-08-25 16:10:36
LONCRE20,B-6460,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-25,2027-08-18,24,24,0,in-store,2025-08-25 16:10:36
LONCRE21,B-1048,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-19,2027-08-04,13,13,0,in-store,2025-08-25 16:10:36
LONCRE21,B-5947,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-24,2027-11-02,20,20,0,in-store,2025-08-25 16:10:36
LONCRE22,B-9238,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-25,2026-09-11,21,21,0,in-store,2025-08-25 16:10:36
LONCRE23,B-4827,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-24,2026-12-14,26,26,0,in-store,2025-08-25 16:10:36
LONCRE24,B-1498,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-21,2027-06-13,12,12,0,in-store,2025-08-25 16:10:36
LONCRE24,B-1486,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-23,2027-11-03,17,17,0,in-store,2025-08-25 16:10:36
LONCRE25,B-8332,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-20,2027-01-16,20,20,0,in-store,2025-08-25 16:10:36
LONCRE25,B-8736,LONG-LIFE DAIRY,Cream and Béchamel,2025-08-24,2028-03-01,5,5,0,in-store,2025-08-25 16:10:36
LONCON1,B-1869,LONG-LIFE DAIRY,Condensed Milk,2025-08-21,2027-02-21,3,3,0,in-store,2025-08-25 16:10:36
LONCON1,B-9408,LONG-LIFE DAIRY,Condensed Milk,2025-08-24,2028-01-31,10,10,0,in-store,2025-08-25 16:10:36
HOUPAP1,B-1631,HOUSEHOLD GOODS,Paper Towels,2025-08-25,2027-03-02,7,7,0,in-store,2025-08-25 16:10:36
HOUPAP2,B-9721,HOUSEHOLD GOODS,Paper Towels,2025-08-23,2027-01-02,19,19,0,in-store,2025-08-25 16:10:36
HOUPAP3,B-4586,HOUSEHOLD GOODS,Paper Towels,2025-08-21,2026-10-13,12,12,0,in-store,2025-08-25 16:10:36
HOUPAP3,B-8172,HOUSEHOLD GOODS,Paper Towels,2025-08-25,2028-02-17,1,1,0,in-store,2025-08-25 16:10:36
HOUPAP4,B-7875,HOUSEHOLD GOODS,Paper Towels,2025-08-23,2027-01-24,16,16,0,in-store,2025-08-25 16:10:36
HOUPAP5,B-9730,HOUSEHOLD GOODS,Paper Towels,2025-08-19,2027-02-01,10,10,0,in-store,2025-08-25 16:10:36
HOUPAP5,B-7205,HOUSEHOLD GOODS,Paper Towels,2025-08-24,2027-11-05,5,5,0,in-store,2025-08-25 16:10:36
HOUPAP6,B-7921,HOUSEHOLD GOODS,Paper Towels,2025-08-23,2027-03-26,8,8,0,in-store,2025-08-25 16:10:36
HOUPAP7,B-6558,HOUSEHOLD GOODS,Paper Towels,2025-08-23,2027-03-07,15,15,0,in-store,2025-08-25 16:10:36
HOUPAP8,B-6321,HOUSEHOLD GOODS,Paper Towels,2025-08-19,2027-07-17,8,8,0,in-store,2025-08-25 16:10:36
