shelf_id,batch_code,item_category,item_subcategory,received_date,expiry_date,batch_quantity_total,batch_quantity_store,batch_quantity_warehouse,location,time_stamp
BATTOO50,B-5828,BATH AND PERSONAL CARE,Toothpastes,2025-08-26,2027-04-26,287,0,287,warehouse,2025-08-26 15:56:15
BATTOO51,B-6994,BATH AND PERSONAL CARE,Toothpastes,2025-08-26,2026-09-24,269,0,269,warehouse,2025-08-26 15:56:15
BATTOO52,B-1574,BATH AND PERSONAL CARE,Toothpastes,2025-08-26,2027-06-22,210,0,210,warehouse,2025-08-26 15:56:15
BATTOO53,B-6610,BATH AND PERSONAL CARE,Toothpastes,2025-08-26,2027-02-21,342,0,342,warehouse,2025-08-26 15:56:15
BATTOO54,B-7599,BATH AND PERSONAL CARE,Toothpastes,2025-08-25,2026-08-27,373,0,373,warehouse,2025-08-26 15:56:15
BATTOO55,B-3565,BATH AND PERSONAL CARE,Toothpastes,2025-08-26,2027-07-08,360,0,360,warehouse,2025-08-26 15:56:15
BATTOO56,B-3574,BATH AND PERSONAL CARE,Toothpastes,2025-08-25,2027-05-21,266,0,266,warehouse,2025-08-26 15:56:15
BATTOO57,B-9352,BATH AND PERSONAL CARE,Toothpastes,2025-08-26,2027-03-19,312,0,312,warehouse,2025-08-26 15:56:15
BATMOU1,B-6682,BATH AND PERSONAL CARE,Mouthwashes,2025-08-20,2026-10-16,117,0,117,warehouse,2025-08-26 15:56:15
BATMOU1,B-2595,BATH AND PERSONAL CARE,Mouthwashes,2025-08-25,2027-09-09,253,0,253,warehouse,2025-08-26 15:56:15
BATMOU2,B-6642,BATH AND PERSONAL CARE,Mouthwashes,2025-08-24,2026-09-28,260,0,260,warehouse,2025-08-26 15:56:15
BATMOU3,B-8883,BATH AND PERSONAL CARE,Mouthwashes,2025-08-21,2026-09-05,222,0,222,warehouse,2025-08-26 15:56:15
BATMOU3,B-3618,BATH AND PERSONAL CARE,Mouthwashes,2025-08-24,2028-03-03,115,0,115,warehouse,2025-08-26 15:56:15
BATMOU4,B-3749,BATH AND PERSONAL CARE,Mouthwashes,2025-08-20,2027-03-30,95,0,95,warehouse,2025-08-26 15:56:15
BATMOU4,B-6408,BATH AND PERSONAL CARE,Mouthwashes,2025-08-25,2027-10-24,101,0,101,warehouse,2025-08-26 15:56:15
BATMOU5,B-6198,BATH AND PERSONAL CARE,Mouthwashes,2025-08-26,2026-09-26,169,0,169,warehouse,2025-08-26 15:56:15
BATMOU6,B-8778,BATH AND PERSONAL CARE,Mouthwashes,2025-08-21,2027-05-29,122,0,122,warehouse,2025-08-26 15:56:15
BATMOU6,B-7982,BATH AND PERSONAL CARE,Mouthwashes,2025-08-24,2028-03-28,28,0,28,warehouse,2025-08-26 15:56:15
BATMOU7,B-3554,BATH AND PERSONAL CARE,Mouthwashes,2025-08-21,2026-10-06,46,0,46,warehouse,2025-08-26 15:56:15
BATMOU7,B-5910,BATH AND PERSONAL CARE,Mouthwashes,2025-08-25,2027-09-27,190,0,190,warehouse,2025-08-26 15:56:15
BATMOU8,B-1152,BATH AND PERSONAL CARE,Mouthwashes,2025-08-25,2027-07-03,234,0,234,warehouse,2025-08-26 15:56:15
BATMOU9,B-8369,BATH AND PERSONAL CARE,Mouthwashes,2025-08-20,2027-06-28,48,0,48,warehouse,2025-08-26 15:56:15
BATMOU9,B-3416,BATH AND PERSONAL CARE,Mouthwashes,2025-08-25,2027-12-10,99,0,99,warehouse,2025-08-26 15:56:15
BATMOU10,B-7589,BATH AND PERSONAL CARE,Mouthwashes,2025-08-25,2027-07-01,250,0,250,warehouse,2025-08-26 15:56:15
BATMOU11,B-5727,BATH AND PERSONAL CARE,Mouthwashes,2025-08-20,2026-08-31,147,0,147,warehouse,2025-08-26 15:56:15
BATMOU11,B-9572,BATH AND PERSONAL CARE,Mouthwashes,2025-08-24,2028-01-10,121,0,121,warehouse,2025-08-26 15:56:15
BATMOU12,B-5928,BATH AND PERSONAL CARE,Mouthwashes,2025-08-24,2027-01-09,216,0,216,warehouse,2025-08-26 15:56:15
BATMOU13,B-5328,BATH AND PERSONAL CARE,Mouthwashes,2025-08-24,2027-03-22,272,0,272,warehouse,2025-08-26 15:56:15
BATMOU14,B-6903,BATH AND PERSONAL CARE,Mouthwashes,2025-08-21,2027-08-21,46,0,46,warehouse,2025-08-26 15:56:15
BATMOU14,B-3606,BATH AND PERSONAL CARE,Mouthwashes,2025-08-26,2028-08-18,283,0,283,warehouse,2025-08-26 15:56:15
BATTOO1,B-9057,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-20,2026-08-30,84,0,84,warehouse,2025-08-26 15:56:15
BATTOO1,B-5522,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2028-01-15,115,0,115,warehouse,2025-08-26 15:56:15
BATTOO2,B-6734,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-22,2027-01-14,51,0,51,warehouse,2025-08-26 15:56:15
BATTOO2,B-1421,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-26,2028-07-27,144,0,144,warehouse,2025-08-26 15:56:15
BATTOO3,B-3624,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2026-11-27,111,0,111,warehouse,2025-08-26 15:56:15
BATTOO4,B-1829,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2027-03-31,151,0,151,warehouse,2025-08-26 15:56:15
BATTOO5,B-4564,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2027-02-22,146,0,146,warehouse,2025-08-26 15:56:15
BATTOO6,B-5099,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2027-01-10,153,0,153,warehouse,2025-08-26 15:56:15
BATTOO7,B-5669,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-21,2027-08-24,167,0,167,warehouse,2025-08-26 15:56:15
BATTOO7,B-8196,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2027-11-19,7,0,7,warehouse,2025-08-26 15:56:15
BATTOO8,B-8642,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-21,2027-07-06,33,0,33,warehouse,2025-08-26 15:56:15
BATTOO8,B-7786,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-26,2028-03-24,159,0,159,warehouse,2025-08-26 15:56:15
BATTOO9,B-7691,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-20,2026-10-04,15,0,15,warehouse,2025-08-26 15:56:15
BATTOO9,B-9589,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2027-09-28,177,0,177,warehouse,2025-08-26 15:56:15
BATTOO10,B-3235,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2026-11-20,177,0,177,warehouse,2025-08-26 15:56:15
BATTOO11,B-3162,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2027-01-02,248,0,248,warehouse,2025-08-26 15:56:15
BATTOO12,B-4101,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2027-03-19,203,0,203,warehouse,2025-08-26 15:56:15
BATTOO13,B-2811,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2027-05-06,146,0,146,warehouse,2025-08-26 15:56:15
BATTOO14,B-5941,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2027-03-04,170,0,170,warehouse,2025-08-26 15:56:15
BATTOO15,B-5923,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2027-03-24,274,0,274,warehouse,2025-08-26 15:56:15
BATTOO16,B-1733,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-21,2027-05-31,224,0,224,warehouse,2025-08-26 15:56:15
BATTOO16,B-3597,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-26,2027-09-08,4,0,4,warehouse,2025-08-26 15:56:15
BATTOO17,B-6686,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2027-04-30,165,0,165,warehouse,2025-08-26 15:56:15
BATTOO18,B-7721,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-26,2027-03-16,278,0,278,warehouse,2025-08-26 15:56:15
BATTOO19,B-4414,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2027-03-20,218,0,218,warehouse,2025-08-26 15:56:15
BATTOO20,B-6952,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-21,2027-02-01,210,0,210,warehouse,2025-08-26 15:56:15
BATTOO20,B-9257,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2027-09-10,60,0,60,warehouse,2025-08-26 15:56:15
BATTOO21,B-1038,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2026-10-08,230,0,230,warehouse,2025-08-26 15:56:15
BATTOO22,B-1298,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-21,2026-11-18,64,0,64,warehouse,2025-08-26 15:56:15
BATTOO22,B-7229,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-26,2028-01-20,101,0,101,warehouse,2025-08-26 15:56:15
BATTOO23,B-8926,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2026-12-11,231,0,231,warehouse,2025-08-26 15:56:15
BATTOO24,B-5777,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-22,2027-04-19,124,0,124,warehouse,2025-08-26 15:56:15
BATTOO24,B-7687,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2028-07-19,43,0,43,warehouse,2025-08-26 15:56:15
BATTOO25,B-1090,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2027-03-17,271,0,271,warehouse,2025-08-26 15:56:15
BATTOO26,B-1394,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2027-05-22,106,0,106,warehouse,2025-08-26 15:56:15
BATTOO27,B-7158,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-26,2027-02-08,215,0,215,warehouse,2025-08-26 15:56:15
BATTOO28,B-8233,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2026-08-31,135,0,135,warehouse,2025-08-26 15:56:15
BATTOO29,B-1524,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-21,2027-03-24,181,0,181,warehouse,2025-08-26 15:56:15
BATTOO29,B-9455,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-26,2027-09-13,25,0,25,warehouse,2025-08-26 15:56:15
BATTOO30,B-7711,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-26,2027-08-07,196,0,196,warehouse,2025-08-26 15:56:15
BATTOO31,B-8950,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2027-07-20,222,0,222,warehouse,2025-08-26 15:56:15
BATTOO32,B-3506,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-20,2026-09-19,162,0,162,warehouse,2025-08-26 15:56:15
BATTOO32,B-3521,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2027-08-26,32,0,32,warehouse,2025-08-26 15:56:15
BATTOO33,B-5962,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2027-06-26,218,0,218,warehouse,2025-08-26 15:56:15
BATTOO34,B-1723,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2027-07-23,177,0,177,warehouse,2025-08-26 15:56:15
BATTOO35,B-6075,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2026-08-31,194,0,194,warehouse,2025-08-26 15:56:15
BATTOO36,B-6511,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2027-08-08,137,0,137,warehouse,2025-08-26 15:56:15
BATTOO37,B-4213,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-21,2027-05-26,177,0,177,warehouse,2025-08-26 15:56:15
BATTOO37,B-4670,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2027-12-30,53,0,53,warehouse,2025-08-26 15:56:15
BATTOO38,B-3711,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-26,2027-05-05,218,0,218,warehouse,2025-08-26 15:56:15
BATTOO39,B-5509,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-26,2026-09-10,227,0,227,warehouse,2025-08-26 15:56:15
BATTOO40,B-1491,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2027-01-27,156,0,156,warehouse,2025-08-26 15:56:15
BATTOO41,B-6165,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2027-01-16,121,0,121,warehouse,2025-08-26 15:56:15
BATTOO42,B-7158,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-21,2027-05-19,144,0,144,warehouse,2025-08-26 15:56:15
BATTOO42,B-8185,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2028-04-14,2,0,2,warehouse,2025-08-26 15:56:15
BATTOO43,B-4736,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-20,2027-06-07,66,0,66,warehouse,2025-08-26 15:56:15
BATTOO43,B-1862,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2028-01-31,168,0,168,warehouse,2025-08-26 15:56:15
BATTOO44,B-3543,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-26,2027-03-23,204,0,204,warehouse,2025-08-26 15:56:15
BATTOO45,B-9627,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-25,2026-09-12,161,0,161,warehouse,2025-08-26 15:56:15
BATTOO46,B-3212,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2026-10-13,133,0,133,warehouse,2025-08-26 15:56:15
BATTOO47,B-5841,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-20,2027-05-25,86,0,86,warehouse,2025-08-26 15:56:15
BATTOO47,B-9492,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-26,2027-09-04,60,0,60,warehouse,2025-08-26 15:56:15
BATTOO48,B-4705,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2027-03-05,140,0,140,warehouse,2025-08-26 15:56:15
BATTOO49,B-6452,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2026-12-10,223,0,223,warehouse,2025-08-26 15:56:15
BATTOO50,B-6954,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2027-03-25,142,0,142,warehouse,2025-08-26 15:56:15
BATTOO51,B-8629,BATH AND PERSONAL CARE,Toothbrushes and accessories,2025-08-24,2027-06-06,228,0,228,warehouse,2025-08-26 15:56:15
BATSHA1,B-1788,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2027-02-19,209,0,209,warehouse,2025-08-26 15:56:15
BATSHA2,B-3359,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2026-09-06,206,0,206,warehouse,2025-08-26 15:56:15
BATSHA3,B-2638,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2027-06-04,391,0,391,warehouse,2025-08-26 15:56:15
BATSHA4,B-7435,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2027-06-06,217,0,217,warehouse,2025-08-26 15:56:15
BATSHA5,B-4323,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-03-02,293,0,293,warehouse,2025-08-26 15:56:15
BATSHA6,B-3833,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2027-02-15,203,0,203,warehouse,2025-08-26 15:56:15
BATSHA7,B-3590,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2026-12-09,418,0,418,warehouse,2025-08-26 15:56:15
BATSHA8,B-1925,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2027-02-24,422,0,422,warehouse,2025-08-26 15:56:15
BATSHA9,B-5361,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2027-02-22,305,0,305,warehouse,2025-08-26 15:56:15
BATSHA10,B-3952,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2027-08-23,448,0,448,warehouse,2025-08-26 15:56:15
BATSHA11,B-2039,BATH AND PERSONAL CARE,Shampoos,2025-08-20,2026-09-27,43,0,43,warehouse,2025-08-26 15:56:15
BATSHA11,B-7815,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2028-05-27,246,0,246,warehouse,2025-08-26 15:56:15
BATSHA12,B-2142,BATH AND PERSONAL CARE,Shampoos,2025-08-22,2026-12-07,108,0,108,warehouse,2025-08-26 15:56:15
BATSHA12,B-1741,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2028-07-08,79,0,79,warehouse,2025-08-26 15:56:15
BATSHA13,B-2631,BATH AND PERSONAL CARE,Shampoos,2025-08-20,2027-03-25,95,0,95,warehouse,2025-08-26 15:56:15
BATSHA13,B-1021,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2028-01-19,222,0,222,warehouse,2025-08-26 15:56:15
BATSHA14,B-3625,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-08-17,361,0,361,warehouse,2025-08-26 15:56:15
BATSHA15,B-4659,BATH AND PERSONAL CARE,Shampoos,2025-08-22,2027-07-16,277,0,277,warehouse,2025-08-26 15:56:15
BATSHA15,B-9394,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-09-01,55,0,55,warehouse,2025-08-26 15:56:15
BATSHA16,B-9386,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2027-06-16,340,0,340,warehouse,2025-08-26 15:56:15
BATSHA17,B-2638,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2027-04-28,284,0,284,warehouse,2025-08-26 15:56:15
BATSHA18,B-1675,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2027-04-04,240,0,240,warehouse,2025-08-26 15:56:15
BATSHA19,B-8235,BATH AND PERSONAL CARE,Shampoos,2025-08-22,2027-02-25,70,0,70,warehouse,2025-08-26 15:56:15
BATSHA19,B-2258,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2027-12-10,248,0,248,warehouse,2025-08-26 15:56:15
BATSHA20,B-8831,BATH AND PERSONAL CARE,Shampoos,2025-08-22,2026-11-13,303,0,303,warehouse,2025-08-26 15:56:15
BATSHA20,B-7509,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-09-18,38,0,38,warehouse,2025-08-26 15:56:15
BATSHA21,B-7017,BATH AND PERSONAL CARE,Shampoos,2025-08-20,2027-07-09,147,0,147,warehouse,2025-08-26 15:56:15
BATSHA21,B-4309,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2028-06-06,213,0,213,warehouse,2025-08-26 15:56:15
BATSHA22,B-4824,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2026-12-11,411,0,411,warehouse,2025-08-26 15:56:15
BATSHA23,B-6762,BATH AND PERSONAL CARE,Shampoos,2025-08-20,2027-01-24,246,0,246,warehouse,2025-08-26 15:56:15
BATSHA23,B-4546,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2028-04-09,112,0,112,warehouse,2025-08-26 15:56:15
BATSHA24,B-8951,BATH AND PERSONAL CARE,Shampoos,2025-08-22,2027-03-21,53,0,53,warehouse,2025-08-26 15:56:15
BATSHA24,B-3954,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2028-07-26,122,0,122,warehouse,2025-08-26 15:56:15
BATSHA25,B-2399,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2027-08-04,338,0,338,warehouse,2025-08-26 15:56:15
BATSHA26,B-5255,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2027-08-16,159,0,159,warehouse,2025-08-26 15:56:15
BATSHA27,B-8912,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-04-13,428,0,428,warehouse,2025-08-26 15:56:15
BATSHA28,B-2950,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2027-06-27,259,0,259,warehouse,2025-08-26 15:56:15
BATSHA29,B-4884,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-07-04,300,0,300,warehouse,2025-08-26 15:56:15
BATSHA30,B-2916,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2026-11-12,212,0,212,warehouse,2025-08-26 15:56:15
BATSHA31,B-7076,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-08-19,316,0,316,warehouse,2025-08-26 15:56:15
BATSHA32,B-2566,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2026-12-24,185,0,185,warehouse,2025-08-26 15:56:15
BATSHA33,B-6458,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2026-10-17,362,0,362,warehouse,2025-08-26 15:56:15
BATSHA34,B-6951,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2026-11-29,278,0,278,warehouse,2025-08-26 15:56:15
BATSHA35,B-5909,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2027-05-25,238,0,238,warehouse,2025-08-26 15:56:15
BATSHA36,B-1528,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-06-20,463,0,463,warehouse,2025-08-26 15:56:15
BATSHA37,B-5751,BATH AND PERSONAL CARE,Shampoos,2025-08-22,2027-03-03,147,0,147,warehouse,2025-08-26 15:56:15
BATSHA37,B-5558,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-10-04,151,0,151,warehouse,2025-08-26 15:56:15
BATSHA38,B-5000,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-03-06,284,0,284,warehouse,2025-08-26 15:56:15
BATSHA39,B-8313,BATH AND PERSONAL CARE,Shampoos,2025-08-20,2027-07-11,354,0,354,warehouse,2025-08-26 15:56:15
BATSHA39,B-5796,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2028-01-07,16,0,16,warehouse,2025-08-26 15:56:15
BATSHA40,B-9477,BATH AND PERSONAL CARE,Shampoos,2025-08-22,2027-07-22,65,0,65,warehouse,2025-08-26 15:56:15
BATSHA40,B-2661,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2028-03-04,125,0,125,warehouse,2025-08-26 15:56:15
BATSHA41,B-8798,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2026-11-08,318,0,318,warehouse,2025-08-26 15:56:15
BATSHA42,B-7165,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-06-06,344,0,344,warehouse,2025-08-26 15:56:15
BATSHA43,B-7833,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2026-10-27,216,0,216,warehouse,2025-08-26 15:56:15
BATSHA44,B-9641,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2027-07-08,302,0,302,warehouse,2025-08-26 15:56:15
BATSHA45,B-3318,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-01-05,425,0,425,warehouse,2025-08-26 15:56:15
BATSHA46,B-5708,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2026-09-27,339,0,339,warehouse,2025-08-26 15:56:15
BATSHA47,B-5086,BATH AND PERSONAL CARE,Shampoos,2025-08-22,2027-07-22,358,0,358,warehouse,2025-08-26 15:56:15
BATSHA47,B-9511,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2028-02-04,28,0,28,warehouse,2025-08-26 15:56:15
BATSHA48,B-1913,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2027-04-19,315,0,315,warehouse,2025-08-26 15:56:15
BATSHA49,B-1316,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2026-11-27,384,0,384,warehouse,2025-08-26 15:56:15
BATSHA50,B-1960,BATH AND PERSONAL CARE,Shampoos,2025-08-22,2027-06-03,76,0,76,warehouse,2025-08-26 15:56:15
BATSHA50,B-6459,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2028-07-29,105,0,105,warehouse,2025-08-26 15:56:15
BATSHA51,B-9111,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2027-07-21,214,0,214,warehouse,2025-08-26 15:56:15
BATSHA52,B-4100,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2026-08-29,330,0,330,warehouse,2025-08-26 15:56:15
BATSHA53,B-7648,BATH AND PERSONAL CARE,Shampoos,2025-08-20,2027-04-28,103,0,103,warehouse,2025-08-26 15:56:15
BATSHA53,B-4456,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2028-02-14,75,0,75,warehouse,2025-08-26 15:56:15
BATSHA54,B-3440,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-04-06,338,0,338,warehouse,2025-08-26 15:56:15
BATSHA55,B-5006,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2027-01-22,367,0,367,warehouse,2025-08-26 15:56:15
BATSHA56,B-9618,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2027-07-14,218,0,218,warehouse,2025-08-26 15:56:15
BATSHA57,B-6145,BATH AND PERSONAL CARE,Shampoos,2025-08-21,2027-01-19,94,0,94,warehouse,2025-08-26 15:56:15
BATSHA57,B-6765,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2028-06-20,170,0,170,warehouse,2025-08-26 15:56:15
BATSHA58,B-1375,BATH AND PERSONAL CARE,Shampoos,2025-08-20,2027-01-24,206,0,206,warehouse,2025-08-26 15:56:15
BATSHA58,B-9060,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2028-02-09,175,0,175,warehouse,2025-08-26 15:56:15
BATSHA59,B-5394,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2027-08-17,276,0,276,warehouse,2025-08-26 15:56:15
BATSHA60,B-2447,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2026-12-22,303,0,303,warehouse,2025-08-26 15:56:15
BATSHA61,B-7100,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2027-01-27,255,0,255,warehouse,2025-08-26 15:56:15
BATSHA62,B-6988,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2027-07-31,456,0,456,warehouse,2025-08-26 15:56:15
BATSHA63,B-9907,BATH AND PERSONAL CARE,Shampoos,2025-08-21,2026-11-22,213,0,213,warehouse,2025-08-26 15:56:15
BATSHA63,B-1213,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2027-09-07,204,0,204,warehouse,2025-08-26 15:56:15
BATSHA64,B-5522,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-01-20,366,0,366,warehouse,2025-08-26 15:56:15
BATSHA65,B-2831,BATH AND PERSONAL CARE,Shampoos,2025-08-22,2027-08-15,117,0,117,warehouse,2025-08-26 15:56:15
BATSHA65,B-3343,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-10-09,109,0,109,warehouse,2025-08-26 15:56:15
BATSHA66,B-9876,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2027-05-05,213,0,213,warehouse,2025-08-26 15:56:15
BATSHA67,B-7319,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2026-12-23,217,0,217,warehouse,2025-08-26 15:56:15
BATSHA68,B-7625,BATH AND PERSONAL CARE,Shampoos,2025-08-24,2026-09-16,343,0,343,warehouse,2025-08-26 15:56:15
BATSHA69,B-4332,BATH AND PERSONAL CARE,Shampoos,2025-08-21,2026-09-25,240,0,240,warehouse,2025-08-26 15:56:15
BATSHA69,B-8580,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2027-11-24,7,0,7,warehouse,2025-08-26 15:56:15
BATSHA70,B-7849,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2026-11-26,302,0,302,warehouse,2025-08-26 15:56:15
BATSHA71,B-3352,BATH AND PERSONAL CARE,Shampoos,2025-08-21,2027-01-29,53,0,53,warehouse,2025-08-26 15:56:15
BATSHA71,B-8035,BATH AND PERSONAL CARE,Shampoos,2025-08-26,2028-04-10,151,0,151,warehouse,2025-08-26 15:56:15
BATSHA72,B-7610,BATH AND PERSONAL CARE,Shampoos,2025-08-25,2026-12-12,257,0,257,warehouse,2025-08-26 15:56:15
